repo_id,instruction_file,reference,extracted_reference,reference_type,extraction_rule,confidence,resolved_path,resolution_status,exists_in_head,status,misguidance_category,historical_existence,counts_toward_primary_misguidance,parser_version,extraction_mode
prefecthq/prefect,docs/AGENTS.md,{/* pmd-metadata: notest */},{/* pmd-metadata: notest */},code_span,code_span,medium,{/* pmd-metadata: notest */},not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/conftest.py,docs/conftest.py,code_span,code_span,medium,docs/conftest.py,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,docs/conftest.py,docs/conftest.py,explicit_path,explicit_path,high,docs/conftest.py,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,/v3/concepts/flows,/v3/concepts/flows,code_span,code_span,medium,v3/concepts/flows,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,snippets/,snippets/,code_span,code_span,medium,docs/snippets/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,Make sure,Make sure,command,make_command_to_makefile,medium,Makefile,not_in_head,False,unknown_command,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/how-to-guides/cloud/,v3/how-to-guides/cloud/,code_span,code_span,medium,docs/v3/how-to-guides/cloud/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,v3/how-to-guides/cloud/,v3/how-to-guides/cloud/,explicit_path,explicit_path,high,docs/v3/how-to-guides/cloud/,resolved,True,valid,,,False,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,"<span class=""badge cloud""></span>","<span class=""badge cloud""></span>",code_span,code_span,medium,"span class=""badge cloud""></span",not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
prefecthq/prefect,docs/AGENTS.md,<Note>This action is only available in Prefect Cloud.</Note>,<Note>This action is only available in Prefect Cloud.</Note>,code_span,code_span,medium,Note>This action is only available in Prefect Cloud.</Note,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,@AGENTS.md,@AGENTS.md,include_directive,include_directive,high,AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,docs/AGENTS.md,docs/AGENTS.md,code_span,code_span,medium,docs/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,docs/,docs/,code_span,code_span,medium,docs/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,docs/AGENTS.md,docs/AGENTS.md,explicit_path,explicit_path,high,docs/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,docs,docs,directory_mention,common_directory_name,medium,docs/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/features/alerting/unified/AGENTS.md,public/app/features/alerting/unified/AGENTS.md,code_span,code_span,medium,public/app/features/alerting/unified/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/features/alerting/unified/AGENTS.md,public/app/features/alerting/unified/AGENTS.md,explicit_path,explicit_path,high,public/app/features/alerting/unified/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,TypeScript/React,TypeScript/React,explicit_path,explicit_path,medium,TypeScript/React,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,backend,backend,directory_mention,common_directory_name,medium,backend/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,frontend,frontend,directory_mention,common_directory_name,medium,frontend/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,admin/admin,admin/admin,explicit_path,explicit_path,medium,admin/admin,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make run,make run,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,Backend,Backend,directory_mention,common_directory_name,medium,backend/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make build-backend,make build-backend,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,Frontend,Frontend,directory_mention,common_directory_name,medium,frontend/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,dev,dev,directory_mention,common_directory_name,medium,dev/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,./pkg/services/myservice/,./pkg/services/myservice/,explicit_path,explicit_path,medium,pkg/services/myservice/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg,pkg,directory_mention,common_directory_name,medium,pkg/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,services,services,directory_mention,common_directory_name,medium,services/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make test-go-unit,make test-go-unit,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make test-go-integration,make test-go-integration,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,path/to/file,path/to/file,explicit_path,explicit_path,medium,path/to/file,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,path/to/test.spec.ts,path/to/test.spec.ts,explicit_path,explicit_path,medium,path/to/test.spec.ts,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make lint-go,make lint-go,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make gen-go,make gen-go,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make gen-cue,make gen-cue,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make gen-apps,make gen-apps,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,apps,apps,directory_mention,common_directory_name,medium,apps/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,OpenAPI/Swagger,OpenAPI/Swagger,explicit_path,explicit_path,medium,OpenAPI/Swagger,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make swagger-gen,make swagger-gen,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/services/featuremgmt/,pkg/services/featuremgmt/,explicit_path,explicit_path,high,pkg/services/featuremgmt/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make gen-feature-toggles,make gen-feature-toggles,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make i18n-extract,make i18n-extract,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make update-workspace,make update-workspace,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,modules,modules,directory_mention,common_directory_name,medium,modules/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make devenv,make devenv,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make devenv-down,make devenv-down,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make lefthook-install,make lefthook-install,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/api/,pkg/api/,code_span,code_span,medium,pkg/api/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/api/,pkg/api/,explicit_path,explicit_path,high,pkg/api/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,api,api,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,API,API,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/services/,pkg/services/,code_span,code_span,medium,pkg/services/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/services/,pkg/services/,explicit_path,explicit_path,high,pkg/services/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/server/,pkg/server/,code_span,code_span,medium,pkg/server/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,wire.go,wire.go,code_span,code_span,medium,wire.go,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/server/,pkg/server/,explicit_path,explicit_path,high,pkg/server/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/tsdb/,pkg/tsdb/,code_span,code_span,medium,pkg/tsdb/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/tsdb/,pkg/tsdb/,explicit_path,explicit_path,high,pkg/tsdb/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/plugins/,pkg/plugins/,code_span,code_span,medium,pkg/plugins/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/plugins/,pkg/plugins/,explicit_path,explicit_path,high,pkg/plugins/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/infra/,pkg/infra/,code_span,code_span,medium,pkg/infra/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/infra/,pkg/infra/,explicit_path,explicit_path,high,pkg/infra/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/middleware/,pkg/middleware/,code_span,code_span,medium,pkg/middleware/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/middleware/,pkg/middleware/,explicit_path,explicit_path,high,pkg/middleware/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/setting/,pkg/setting/,code_span,code_span,medium,pkg/setting/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/setting/,pkg/setting/,explicit_path,explicit_path,high,pkg/setting/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/services/<domain>/,pkg/services/<domain>/,code_span,code_span,medium,pkg/services/<domain>/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,gRPC/protobuf.,gRPC/protobuf.,explicit_path,explicit_path,medium,gRPC/protobuf.,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/core/,public/app/core/,code_span,code_span,medium,public/app/core/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/core/,public/app/core/,explicit_path,explicit_path,high,public/app/core/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/features/,public/app/features/,code_span,code_span,medium,public/app/features/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/features/,public/app/features/,explicit_path,explicit_path,high,public/app/features/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/plugins/,public/app/plugins/,code_span,code_span,medium,public/app/plugins/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/plugins/,public/app/plugins/,explicit_path,explicit_path,high,public/app/plugins/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/types/,public/app/types/,code_span,code_span,medium,public/app/types/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/types/,public/app/types/,explicit_path,explicit_path,high,public/app/types/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/store/,public/app/store/,code_span,code_span,medium,public/app/store/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,public/app/store/,public/app/store/,explicit_path,explicit_path,high,public/app/store/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,@grafana/data,@grafana/data,code_span,code_span,medium,@grafana/data,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,@grafana/ui,@grafana/ui,code_span,code_span,medium,@grafana/ui,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,@grafana/runtime,@grafana/runtime,code_span,code_span,medium,@grafana/runtime,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,@grafana/schema,@grafana/schema,code_span,code_span,medium,@grafana/schema,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,@grafana/scenes,@grafana/scenes,code_span,code_span,medium,@grafana/scenes,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,grafana/data,grafana/data,explicit_path,explicit_path,medium,grafana/data,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,grafana/ui,grafana/ui,explicit_path,explicit_path,medium,grafana/ui,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,grafana/runtime,grafana/runtime,explicit_path,explicit_path,medium,grafana/runtime,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,grafana/schema,grafana/schema,explicit_path,explicit_path,medium,grafana/schema,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,grafana/scenes,grafana/scenes,explicit_path,explicit_path,medium,grafana/scenes,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,apps/dashboard/,apps/dashboard/,code_span,code_span,medium,apps/dashboard/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,apps/folder/,apps/folder/,code_span,code_span,medium,apps/folder/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,apps/alerting/,apps/alerting/,code_span,code_span,medium,apps/alerting/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,apps/dashboard/,apps/dashboard/,explicit_path,explicit_path,high,apps/dashboard/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,apps/folder/,apps/folder/,explicit_path,explicit_path,high,apps/folder/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,apps/alerting/,apps/alerting/,explicit_path,explicit_path,high,apps/alerting/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,yarn workspace @grafana-plugins/<name> dev,yarn workspace @grafana-plugins/<name> dev,code_span,code_span,medium,yarn workspace @grafana-plugins/<name> dev,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,kinds/,kinds/,code_span,code_span,medium,kinds/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,Dashboard/panel,Dashboard/panel,explicit_path,explicit_path,medium,Dashboard/panel,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/services/featuremgmt/,pkg/services/featuremgmt/,code_span,code_span,medium,pkg/services/featuremgmt/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,go.work,go.work,code_span,code_span,low,go.work,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,conf/defaults.ini,conf/defaults.ini,code_span,code_span,medium,conf/defaults.ini,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,conf/custom.ini,conf/custom.ini,code_span,code_span,medium,conf/custom.ini,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,conf/defaults.ini,conf/defaults.ini,explicit_path,explicit_path,high,conf/defaults.ini,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,conf/custom.ini,conf/custom.ini,explicit_path,explicit_path,medium,conf/custom.ini,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/services/sqlstore/migrations/,pkg/services/sqlstore/migrations/,code_span,code_span,medium,pkg/services/sqlstore/migrations/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,pkg/services/sqlstore/migrations/,pkg/services/sqlstore/migrations/,explicit_path,explicit_path,high,pkg/services/sqlstore/migrations/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,make test-go-integration-postgres,make test-go-integration-postgres,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,.nvmrc,.nvmrc,code_span,code_span,low,nvmrc,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,go.mod,go.mod,code_span,code_span,high,go.mod,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,.yarn/releases/,.yarn/releases/,code_span,code_span,medium,yarn/releases/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,yarn,yarn,code_span,code_span,low,yarn/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,.yarn/releases/,.yarn/releases/,explicit_path,explicit_path,high,yarn/releases/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,CGo/SQLite,CGo/SQLite,explicit_path,explicit_path,medium,CGo/SQLite,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,CLAUDE.md,go.mod,go.mod,config_file,known_config_filename,high,go.mod,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,packages,packages,directory_mention,common_directory_name,medium,packages/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,CLAUDE.md,build/test/lint,build/test/lint,explicit_path,explicit_path,medium,build/test/lint,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,docs/AGENTS.md,docs,docs,directory_mention,common_directory_name,medium,docs/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,docs/AGENTS.md,docs/,docs/,code_span,code_span,medium,docs/,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,docs/AGENTS.md,Make sure,Make sure,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
grafana/grafana,docs/AGENTS.md,files/directories,files/directories,explicit_path,explicit_path,medium,files/directories,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,docs/AGENTS.md,options/values,options/values,explicit_path,explicit_path,medium,options/values,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
grafana/grafana,docs/AGENTS.md,API,API,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
grafana/grafana,docs/AGENTS.md,notes/cautions/warnings,notes/cautions/warnings,explicit_path,explicit_path,medium,notes/cautions/warnings,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
